shape_num_regions,shape_region_size_mean,shape_region_size_std,shape_region_size_max,shape_region_size_min,shape_centroid_x,shape_centroid_y,shape_tumor_area_ratio,shape_tumor_area,shape_perimeter,shape_circularity,shape_solidity,intensity_intensity_mean,intensity_intensity_std,intensity_intensity_max,intensity_intensity_min,intensity_intensity_median,intensity_intensity_range,intensity_intensity_iqr,intensity_intensity_energy,intensity_intensity_entropy,intensity_intensity_skewness,intensity_intensity_kurtosis,intensity_intensity_variance,intensity_intensity_sum,intensity_intensity_q1,intensity_intensity_q3,intensity_intensity_rmse,texture_contrast,texture_dissimilarity,texture_homogeneity,texture_asm,texture_energy,texture_correlation,texture_lbp_mean,texture_lbp_std,texture_lbp_hist_entropy
2,15524.5,15523.5,31048,1,0.4955546401942154,0.5326677895919222,0.4737701415943334,31049,885.7787796258926,0.49728680724666374,0.8818233456153983,0.47383118,0.16137135,1.0,0.2457627,0.4279661,0.7542373,0.22033897,7779.534,4.867034141299427,0.85387415,-0.09627509,0.02604071,14711.984,0.3516949,0.5720339,0.50055635,45.75580970883923,2.948022873805021,0.6668008192501854,0.003173716567225928,0.056335748572517684,0.9864161196069856,4.380914039099488,1.5625072865643013,1.654495030709171
7,4368.0,10692.431408644688,30559,1,0.4954411957197552,0.5180597113370856,0.46655273436788103,30576,726.9259670972824,0.7271268268020027,0.9766661875017435,0.5301009,0.14926536,1.0,0.2601626,0.51626015,0.7398374,0.15447152,9273.308,4.840667796791625,0.9697178,1.3618269,0.022280147,16208.365,0.4390244,0.5934959,0.55071515,173.50237617432825,4.09151976580205,0.6588511099586832,0.003087130830688757,0.05556195488541379,0.9396506316134158,4.684229461015176,2.3717650270368953,2.1380482390972766
4,8756.5,15163.816150626464,35021,1,0.4528886462765198,0.5079334095970989,0.53445434569497,35026,1421.207273721695,0.21791421659469384,0.7928201181377392,0.51138294,0.1677154,1.0,0.30932203,0.44491526,0.690678,0.24152541,10144.965,4.778883790606079,0.90265125,-0.30531216,0.028128456,17911.7,0.38135594,0.62288135,0.53818303,45.15649147099703,2.7992114042867304,0.6755303953703173,0.0038000586715667114,0.06164461591709945,0.9876167762385869,4.367270027979216,1.6678567338428691,1.7200928797186812
1,18981.0,0.0,18981,18981,0.5049796918629156,0.5293562476950635,0.28962707519089315,18981,524.1147859096527,0.868312652850482,0.9938997250428643,0.5425262,0.20285775,1.0,0.1632653,0.5346939,0.8367347,0.31020412,6367.859,5.232590639732425,0.12516415,-0.86229396,0.041151267,10297.689,0.38367346,0.6938776,0.5792115,36.70269018490291,3.0559209220063797,0.6407514919893729,0.0017535550714692565,0.04187547099996914,0.9930695994002082,4.2334966545492865,1.1884970785307276,1.3152358670956488
2,18850.0,18847.0,37697,3,0.4934436095710534,0.5688947396344537,0.5752563476474724,37700,866.8254616260529,0.6305040711259853,0.8597099333927823,0.54467946,0.12414171,1.0,0.3542601,0.5201794,0.6457399,0.15695068,11765.678,4.612141554901747,0.8323922,0.30982113,0.015411164,20534.416,0.4529148,0.6098655,0.5586474,42.85985780024486,2.7065745474833203,0.6836975531363908,0.004153613963201283,0.06444853732398652,0.9784288885642143,4.466259946949602,1.776057107809168,1.821751434880224
6,5117.666666666667,11319.610809956714,30429,16,0.4670946352574846,0.5150217771287259,0.4685363769459758,30706,991.4356347322464,0.3925582063220422,0.9077766773319603,0.61805934,0.12841399,1.0,0.31400967,0.62801933,0.68599033,0.16425121,12235.957,4.649796450881364,-0.27772895,-0.2988112,0.016490152,18978.13,0.5410628,0.705314,0.63125867,45.87120441987579,2.7314319910584057,0.6663140078297224,0.003673522607561268,0.06060959171254388,0.9780956236110265,4.349638507132156,1.4733380372164158,1.6088460660300028
2,15278.5,15276.5,30555,2,0.493093780682376,0.5071649740222549,0.46626281737569797,30557,683.1686090230942,0.8227440928170973,0.9811678198988177,0.45441452,0.15098387,1.0,0.22535211,0.4225352,0.7746479,0.12676057,7006.3745,4.630267056699573,1.2332,1.2234602,0.022796128,13885.544,0.36150235,0.48826292,0.478841,49.966245731973466,2.6864464645412656,0.6928753479968203,0.005279801011823764,0.07266223924311557,0.983047344538287,4.640671531891219,1.831718064150927,1.8058923628374823
1,31115.0,0.0,31115,31115,0.5090269966254218,0.5723584635625903,0.474777221672443,31115,706.7005724906921,0.7829044887431348,0.9521113830798007,0.5236393,0.15437075,1.0,0.26635513,0.5046729,0.73364484,0.21495324,9273.155,4.821910065187586,0.5113043,-0.4174745,0.023830332,16293.037,0.40654206,0.6214953,0.54591984,45.59643974449594,3.082822011470725,0.650414820567226,0.0028412818407367547,0.05330367567754361,0.9851539859252721,4.278483046762012,1.3337959179322834,1.4977644571317974
16,2074.8125,7851.0975762847165,32480,1,0.490863728640702,0.47934774765240146,0.5065460205000832,33197,869.5950148105621,0.5516639690668219,0.6326130040278868,0.68549794,0.15730262,1.0,0.43650794,0.6666667,0.56349206,0.25396824,16420.943,4.910974833304207,0.2825244,-1.0535414,0.024744112,22756.475,0.5555556,0.8095238,0.7033146,108.92925856411912,3.994623033750726,0.6453267436572185,0.002385825706440673,0.04884491484730701,0.9656263233056857,4.0457872699340305,1.4171117322381976,1.5081627485490374
3,13564.666666666666,19120.406242778652,40605,31,0.4954226503817264,0.5042414150043099,0.6209411620999002,40694,947.3767578601837,0.5697637214356911,0.8999214940258092,0.5862868,0.12122533,1.0,0.4057377,0.56557375,0.5942623,0.12704921,14585.862,4.605225047785998,1.2167388,1.3670835,0.014695579,23858.355,0.50409836,0.63114756,0.5986884,51.89407931451688,2.5428349779523187,0.6836275498724431,0.004182720675251981,0.06467395670014307,0.9727503443105783,4.400304713225537,1.6644251288428882,1.7361385893452215
2,17557.5,17537.5,35095,20,0.4933055590183787,0.4954388312081493,0.5358123779215117,35115,833.695520401001,0.6348740863689694,0.9297922761990178,0.4909937,0.13956714,1.0,0.28318584,0.45575222,0.71681416,0.17256638,9149.347,4.6932495234103335,0.98881835,0.379215,0.019478986,17241.244,0.38938054,0.5619469,0.5104447,48.45819462605716,2.716951955479787,0.689631343805313,0.004278980680280444,0.06541391809302087,0.9807746849066147,4.5906307845650005,1.79748045797832,1.8183589508191387
20,1216.6,2881.1592007384806,12565,1,0.5075327049343414,0.40247742986470353,0.3712768554630848,24332,1364.2783399820328,0.16427886877033035,0.8637864318625516,0.5644018,0.23687714,1.0,0.24691358,0.5596708,0.75308645,0.46090537,9116.231,5.077945914664042,0.15070696,-1.4175103,0.05611078,13733.024,0.32098764,0.781893,0.6120949,300.01259493156283,6.264997846504985,0.6314840073769112,0.0023268406704600644,0.04823733689228774,0.9584835358050594,4.069620253164557,1.4585914571123988,1.5798416260152004
2,15438.5,15433.5,30872,5,0.4862405658849443,0.5891013954797227,0.4711456298756234,30877,806.6244521141052,0.5963513346559728,0.9174020262971327,0.51140296,0.14863591,1.0,0.2576419,0.48908296,0.7423581,0.20524016,8757.509,4.859940609893834,0.58537567,-0.00016760826,0.022092633,15790.589,0.40174672,0.6069869,0.5325651,50.357875176848324,2.976887092280673,0.6645601781274032,0.002955345231079172,0.054363087026760834,0.9822960322112765,4.369271626129481,1.5190978529094539,1.6278063616186849
1,29584.0,0.0,29584,29584,0.49804925170700376,0.5097466113439697,0.451416015618112,29584,665.4701246023178,0.8394786036988535,0.9576744411583227,0.4713703,0.14855367,1.0,0.2284264,0.45177665,0.7715736,0.22335023,7226.134,4.701312689436614,0.53336674,-0.2706952,0.022068191,13945.02,0.35025382,0.57360405,0.49422482,98.73137739628754,3.376360531183874,0.6649994930164593,0.0034365586508435593,0.058622168595536955,0.9654060076950802,4.415630070308275,1.6111199728063714,1.7152472861512102
1,34259.0,0.0,34259,34259,0.5171571019659068,0.5695445676683499,0.522750854484211,34259,929.1929922103882,0.4986234444786328,0.8707000622451628,0.5405634,0.1547475,1.0,0.3067227,0.50840336,0.6932773,0.17647061,10831.172,4.8400839780495275,0.85650915,0.07191849,0.023946788,18519.162,0.42857143,0.60504204,0.5622771,47.852673747305275,2.7215333161621413,0.6706039811258797,0.003195294989078283,0.05652694038313309,0.9845294807989193,4.342333401441957,1.4865747110846201,1.6035339845406857
6,5694.0,12729.934995906302,34159,1,0.4988044192233379,0.46202787424251296,0.5213012695232956,34164,1168.288448214531,0.3145418321948581,0.7640560003407422,0.5677156,0.15192704,1.0,0.33766234,0.5497835,0.66233766,0.22510824,11799.66,4.836831416664993,0.4880356,-0.63676596,0.023081826,19395.436,0.44155845,0.6666667,0.58769286,55.36211575206961,3.2583893114813947,0.656748187144651,0.0027949446168763488,0.05286723575974395,0.9813468010351707,4.25881044374195,1.5387664891637494,1.631468535520443
2,15281.5,15280.5,30562,1,0.5059969028123159,0.5090680164501669,0.4663543701100715,30563,800.2813062667847,0.5996812922850021,0.9234511201811838,0.50373125,0.14722611,1.0,0.25438598,0.49561402,0.74561405,0.23245618,8417.684,4.839170367686383,0.3157215,-0.58897233,0.021675527,15395.539,0.3859649,0.6184211,0.5248054,44.46219304206616,2.9851556514544892,0.654368423776193,0.0027528093127645874,0.052467221317357635,0.9840552736872995,4.289009586755227,1.4132204267615416,1.5414434880585726
9,2529.1111111111113,6965.973497324842,22230,2,0.49507984705353125,0.5168596069500675,0.34732055663532535,22762,1927.7240775823593,0.07697160445356056,0.6967994734453706,0.4713302,0.19482966,1.0,0.18061674,0.4537445,0.81938326,0.29515418,5920.641,5.059752198177402,0.46673742,-0.61339545,0.037958596,10728.418,0.30396476,0.59911895,0.51001054,346.3975439027102,7.77817152527661,0.6028293167552885,0.0020553894883570453,0.04533640356663776,0.9288880886444629,4.3915736754239525,2.2409832982811064,2.055895356709409
1,30104.0,0.0,30104,30104,0.5053564310390646,0.47542828091781825,0.45935058593049094,30104,801.7543933391571,0.5885066471639017,0.928920774483409,0.48103073,0.1586239,1.0,0.23394495,0.45412844,0.76605505,0.19724771,7723.245,4.825876535281625,0.78122056,0.019793987,0.025161542,14480.949,0.36697248,0.5642202,0.5065098,37.362379993170485,2.66063117785897,0.6723813464939961,0.003219403396776217,0.05673978671775403,0.9885038130163133,4.418482593675259,1.5919421178275892,1.6697839240596664
1,20812.0,0.0,20812,20812,0.49322562554055355,0.515996442857486,0.3175659179639044,20812,546.7005707025528,0.8750333927292774,1.0022392910836608,0.489952,0.18945618,1.0,0.16371681,0.43362832,0.8362832,0.2699115,5743.0,5.007797348181988,0.62281835,-0.5698745,0.03589364,10196.881,0.3539823,0.6238938,0.52530617,49.66699232824738,3.393701452171157,0.6509201329689812,0.0027976114737959666,0.05289245195484859,0.9892837144078759,4.39813569094753,1.5234260121741847,1.597803333133762
1,16386.0,0.0,16386,16386,0.5099198629927987,0.5311315204290248,0.2500305175743099,16386,480.17366099357605,0.8930713279715352,1.0010079720821645,0.5494452,0.20716509,1.0,0.14644352,0.53974897,0.8535565,0.3179916,5650.0146,5.234782792411064,0.06332639,-0.9048853,0.04291738,9003.209,0.38912135,0.70711297,0.5872031,47.15174136907303,3.623014899693068,0.6191608920359593,0.0016506410410748022,0.04062808192709572,0.9914467199864052,4.181679482485048,1.1902032095444404,1.3288645543418485
2,17692.0,17691.0,35383,1,0.49856183142328236,0.48420443344967923,0.5399169921792616,35384,846.2985496520996,0.6208255717647531,0.8026767991651409,0.57000667,0.15125977,1.0,0.35744682,0.5276596,0.6425532,0.21276596,12306.098,4.788708927128727,0.7732962,-0.36701012,0.022879517,20169.115,0.45531914,0.6680851,0.58973473,45.34607781310633,2.7687227824692817,0.6779994406445071,0.0033747064703075432,0.05809222383682297,0.9846715325352882,4.341679855301831,1.6094928318651363,1.6931814579352513
1,30368.0,0.0,30368,30368,0.48906345186545047,0.549934089749078,0.46337890624292943,30368,777.3696180582047,0.6314964719570798,0.9287986297734036,0.5216315,0.15774344,1.0,0.2590909,0.49545455,0.7409091,0.19090912,9018.761,4.833913265066379,0.7637945,0.018182516,0.024882993,15840.904,0.4090909,0.6,0.5449609,46.458482797086724,2.754384511488337,0.6751481658274712,0.003311607169529843,0.05754656522790776,0.9855140808903895,4.4143177028451,1.5426737897949547,1.633982325622303
1,29999.0,0.0,29999,29999,0.47202055172672425,0.5583093655205174,0.45774841307895286,29999,787.9381613731384,0.6072008524464564,0.9197633063245105,0.539975,0.17791155,1.0,0.2626728,0.50691247,0.7373272,0.25806454,9696.442,4.937541277358217,0.5406712,-0.567364,0.03165252,16198.709,0.40552995,0.6635945,0.56852925,50.20718322472387,3.1844511810822334,0.6494816656950756,0.0025611505111522385,0.05060781077217467,0.9876928178605994,4.267375579185972,1.407626393275957,1.5329299865165424
7,5314.571428571428,13013.089331868267,37190,1,0.4592950683987631,0.5072748260621135,0.5676574706944633,37202,1243.099627494812,0.30252709688211193,0.7643801559341193,0.5454041,0.13155915,1.0,0.36752138,0.51282054,0.6324786,0.18376067,11710.203,4.651128436023913,0.8316347,-0.08119583,0.01730781,20290.123,0.44444445,0.6282051,0.5610468,40.94527976645152,2.660192256578349,0.6772914933814416,0.003840101855267655,0.06196855537502593,0.9817150085249847,4.319257029191979,1.5456877750461695,1.6362803798950216
1,29111.0,0.0,29111,29111,0.5021791590807598,0.5171475934784102,0.4441986083916596,29111,657.1269779205322,0.8471657586266574,0.9905575309733209,0.5157501,0.1576617,1.0,0.24186046,0.5023256,0.75813955,0.20000002,8467.09,4.83364035895876,0.62661594,0.14778209,0.024857212,15014.001,0.4,0.6,0.53931004,89.13342417945309,3.1369085608547347,0.6761914149221644,0.0032147966406972485,0.056699176719748307,0.9722154964445654,4.5017347394455705,1.6785964912189149,1.7402931454213566
1,28741.0,0.0,28741,28741,0.4993069841428621,0.5918712868811106,0.43855285643862074,28741,680.8843373060226,0.7790494955130869,0.9615751350487103,0.49170753,0.15428197,1.0,0.22881356,0.47457626,0.7711865,0.17372885,7633.0117,4.88006023311293,0.66842425,0.046367407,0.023802927,14132.166,0.3855932,0.55932206,0.5153438,47.83310587328896,2.825844662547672,0.6726939918760299,0.0032356710316582666,0.05688295906207998,0.9844100242012518,4.449218885912112,1.6361059447778576,1.7064479211125068
2,17366.0,17365.0,34731,1,0.5280650301603754,0.5104610929357059,0.5299682617106634,34732,1302.773726940155,0.2571589674226253,0.8267358548754675,0.5169217,0.14253339,1.0,0.30941704,0.48878923,0.690583,0.1748879,9986.278,4.716148326569869,0.94387496,0.4747615,0.020315768,17953.725,0.41255605,0.58744395,0.5362125,57.31909101454813,2.916453153184385,0.6742611992497735,0.0036556415881173303,0.0604619019558377,0.9781070385019346,4.400495220545895,1.6964364989442111,1.744596102416275
1,35204.0,0.0,35204,35204,0.49807738911061245,0.5189391652937166,0.5371704101480534,35204,729.269112944603,0.8318140203065333,0.9572026754865082,0.52632856,0.14482558,1.0,0.30222222,0.49333334,0.69777775,0.15111113,10490.658,4.706819048032171,1.0453852,0.66103745,0.020974446,18528.871,0.4311111,0.5822222,0.5458903,51.408877202142065,2.6394243822781815,0.6853531946901219,0.0041042771634727665,0.06406463270379974,0.9810315985716043,4.512896261788433,1.77075839841749,1.786564226325532
4,8574.75,14708.92331843157,34051,1,0.5168291909562127,0.5264770583095945,0.5233612060467017,34299,1102.8498488664627,0.35437130361857255,0.8212870397887749,0.6203423,0.1322467,1.0,0.37142858,0.6163265,0.6285714,0.19999999,13798.957,4.837318332166241,0.152711,-0.7169924,0.01748919,21277.121,0.51836735,0.71836734,0.634282,49.03530530096067,2.9841933058983345,0.656882359766711,0.002714305238077344,0.052098994597567276,0.9782140190795703,4.222572086649756,1.3666877297350515,1.5193826710688856
1,26912.0,0.0,26912,26912,0.49034439794515455,0.47942759619314806,0.4106445312437341,26912,636.84270632267,0.8338568094080377,0.9887211138914463,0.5054612,0.16130574,1.0,0.2204301,0.48387095,0.77956986,0.20430109,7576.0137,4.723857353473106,0.665335,0.089941025,0.026019542,13602.973,0.39247313,0.5967742,0.53057575,85.9134830614282,3.3702992090418378,0.6668587155682892,0.0036971106876047813,0.06080387066301603,0.9744280980149556,4.474992568370987,1.5844861590348684,1.6599347033951004
3,9953.333333333334,14052.09773979988,29826,13,0.4986804979296587,0.5125591713186481,0.45562744139929773,29860,838.2224305868149,0.534049005810794,0.9036436266522321,0.49666065,0.16292742,1.0,0.24623115,0.47738692,0.75376886,0.24623117,8158.2637,4.776365216424281,0.53435856,-0.4277079,0.026545346,14830.287,0.36180905,0.6080402,0.5227018,67.30802008127824,3.7558115006222352,0.6308568853211255,0.0028736756884167078,0.053606675782188806,0.9803333512928714,4.225787006028131,1.3764567148741904,1.4978326361527579
2,16373.0,16372.0,32745,1,0.45780414948847153,0.5522442596197893,0.49966430663300077,32746,715.3696174621582,0.8040945879028735,0.9320449143714106,0.50191975,0.16749576,1.0,0.2711111,0.4488889,0.72888887,0.24000001,9168.166,4.840073440292845,0.7810108,-0.34774327,0.02805483,16435.863,0.37333333,0.61333334,0.5291296,44.253903033599926,2.8607680647348808,0.6688752131469534,0.003282959679105792,0.05729711754622384,0.9878072974229877,4.3966285958590365,1.5655293602752387,1.6389474118939134
2,15472.0,15414.0,30886,58,0.513084533647931,0.5695432902447711,0.4721679687427953,30944,1093.092486858368,0.32544117395419647,0.7467091371786849,0.66917753,0.16956325,1.0,0.3611111,0.6706349,0.6388889,0.2896825,14746.375,5.040209589767558,-0.035555575,-1.1361011,0.028751694,20707.03,0.5277778,0.8174603,0.6903263,74.43806074647931,3.872524519210857,0.6317822352952426,0.0019896406480412803,0.04460538810548879,0.9797364348799456,4.108292399172699,1.3258296285941304,1.4800479578803558
4,9295.5,16062.758550448301,37117,1,0.4940234385524153,0.5638289900854057,0.5673522949132179,37182,951.553385257721,0.5160315953873338,0.7710668477593798,0.6330839,0.13725558,1.0,0.42460316,0.6031746,0.57539684,0.19047618,15602.843,4.796467305793771,0.6458639,-0.50158143,0.018839095,23539.324,0.53174603,0.7222222,0.64779186,51.139507931506266,2.7990687654475237,0.675606271152655,0.0032043237240224442,0.05660674627659184,0.9789306604491064,4.285164864719488,1.5107720799079463,1.612254812323012
1,24724.0,0.0,24724,24724,0.47975366799466107,0.4825509563076363,0.37725830077549355,24724,591.9137763977051,0.8867714511632394,1.002798620928704,0.43931073,0.16672495,1.0,0.1745283,0.3773585,0.8254717,0.17452833,5458.8403,4.638968480500321,1.1759499,0.5457125,0.027797211,10861.519,0.33490565,0.509434,0.4698842,41.943331506201226,2.755647567407948,0.698471841021279,0.006752194935938509,0.082171740494762,0.9883495312306437,4.782195437631451,1.9408428980252295,1.8601434675069917
4,7541.5,12925.048172057232,29928,1,0.495793158789428,0.5206336353080727,0.4602966308523515,30166,990.0214211940765,0.3867572001518546,0.8783101133808414,0.638088,0.19846134,1.0,0.3241107,0.61264825,0.6758893,0.3359684,13470.42,5.1126474355419935,0.24960509,-1.1352785,0.039386906,19248.562,0.46640316,0.80237156,0.6682388,90.58558498023987,4.248697665409083,0.6301455306650307,0.0021452451457520884,0.04631679118583333,0.9821357604822197,4.195252933766492,1.3735450520756118,1.4543650396457877
1,21601.0,0.0,21601,21601,0.4872493967293181,0.5235033244988658,0.32960510253403313,21601,550.2152907848358,0.8966406207313238,1.0039972112013016,0.4845095,0.15608186,1.0,0.16972478,0.46330276,0.83027524,0.18348625,5597.0566,4.865873374627961,0.5507842,0.05965352,0.024361547,10465.89,0.3853211,0.56880736,0.50902945,40.68618498204215,2.8830643755546683,0.6571326795634208,0.003069447358214832,0.05540259342499078,0.9870326913840883,4.390630063422989,1.5029231509092058,1.597540571255954
2,14417.5,14416.5,28834,1,0.48218994394638276,0.5247740839807172,0.43998718261047387,28835,683.0681029558182,0.7766079077678291,0.9057214203538165,0.5564482,0.1874205,1.0,0.26200873,0.5327511,0.7379913,0.3231441,9941.184,5.02119445575719,0.24966703,-1.1107612,0.035126444,16045.185,0.3930131,0.7161572,0.5871635,57.205266746601566,3.464582349722285,0.6397247244479973,0.0021528021925482058,0.04639829945750389,0.9873510592336764,4.2063811340384945,1.329929521585838,1.4789383522331223
16,2205.3125,8504.483536044017,35143,1,0.5030985011239791,0.4868829452166861,0.5384063720620972,35285,1973.5230677127838,0.1138454221087401,0.7857699587844167,0.6000654,0.155745,1.0,0.38554215,0.57028115,0.61445785,0.2128514,13561.262,4.86471188572411,0.77758586,-0.2284894,0.024256503,21173.309,0.47791165,0.69076306,0.6199476,104.33472655272338,3.5994672556912715,0.6532856753664963,0.002717937548762827,0.05213384264336197,0.9667181228976652,4.182995607198526,1.6262111703911049,1.6875012773677125
1,27043.0,0.0,27043,27043,0.4874753864216248,0.4916917617313168,0.4126434326108911,27043,630.156417131424,0.8557915731968747,0.9901508494072148,0.4388953,0.1556191,1.0,0.1891892,0.4054054,0.8108108,0.15315315,5864.1763,4.76177254870573,1.0303899,0.64191675,0.024217304,11869.045,0.34234235,0.4954955,0.46566767,54.35622532806059,2.8353039520472274,0.6798510867267281,0.004026380662146443,0.0634537679113419,0.9826394544652123,4.553636800650815,1.8070084015467622,1.7916672206563964
1,31633.0,0.0,31633,31633,0.48166372933329116,0.531148000110644,0.48268127440669745,31633,776.2813065052032,0.6596476037167059,0.8803328416530672,0.5460476,0.16630343,1.0,0.29017857,0.51785713,0.70982146,0.2678571,10306.818,4.896048986072962,0.40548095,-0.8592975,0.02765683,17273.125,0.4107143,0.6785714,0.57081074,49.424768665846976,3.1476148691516626,0.6529205623797019,0.002601610743276831,0.05100598732773272,0.9861192789869422,4.257800398318212,1.4311304874002435,1.5572449824740564
1,24992.0,0.0,24992,24992,0.5122131269506242,0.5043867162491997,0.38134765624418115,24992,706.7422014474869,0.6287656767700375,0.9092132787299968,0.46937114,0.18197836,1.0,0.1880734,0.42201835,0.8119266,0.24770638,6333.6074,4.922078290812702,0.76433915,-0.26809978,0.033116125,11730.523,0.33944955,0.58715594,0.50341374,36.13640800599636,2.7727304746578714,0.6693610563291423,0.0031062755493526596,0.05573397123256748,0.9915541399155482,4.420254481434059,1.5238063271594537,1.5776984858405516
1,29374.0,0.0,29374,29374,0.5037948100360863,0.5156325800452781,0.44821166991503586,29374,702.3401819467545,0.7483037523905139,0.9234493382085747,0.53846514,0.17519969,1.0,0.2599119,0.50660795,0.7400881,0.2290749,9418.471,4.943055467452974,0.6133909,-0.4666252,0.030694928,15816.875,0.40969163,0.6387665,0.56625056,63.57588088595315,3.2548980972744146,0.6573238477080393,0.002686883754720193,0.05183515944530501,0.9839416359472951,4.326070674746374,1.4785971652497072,1.599180096478725
2,18437.5,18434.5,36872,3,0.5082411365670427,0.5221421615656867,0.5626678466711019,36875,782.5239473581314,0.7567398751257407,0.9012366800053466,0.4230643,0.12373485,1.0,0.26229507,0.39344263,0.73770493,0.12295082,7164.58,4.567363796092297,1.5523777,2.6769414,0.015310312,15600.496,0.34016395,0.46311477,0.44078758,45.06411607661992,2.6464444596355725,0.684660040184318,0.004711049169431705,0.06863708304868225,0.9772841733269593,4.441328813559322,1.7052009366214071,1.7710004590695507
3,12117.333333333334,17101.14250244377,36302,19,0.4994880189108038,0.48445505757258556,0.5546874999915362,36352,825.6538909673691,0.6701038450673725,0.8391020831937422,0.5565553,0.13545531,1.0,0.3529412,0.5294118,0.64705884,0.14285713,11927.158,4.686680894264892,0.9886997,0.4268155,0.01834814,20231.896,0.46638656,0.6092437,0.57280177,47.665068306915174,2.7444828761927185,0.681421788163994,0.004200894114978948,0.06481430486381033,0.9798790078093351,4.404984595070423,1.6875311094499206,1.7587634315073966
1,27306.0,0.0,27306,27306,0.4866800394144144,0.47667880342232477,0.41665649413426736,27306,634.0559108257294,0.8535183035179973,0.995352397579771,0.43841606,0.15059589,1.0,0.1919192,0.3939394,0.8080808,0.15151516,5867.725,4.578850282908364,1.1851029,0.994436,0.02267912,11971.389,0.34343433,0.4949495,0.46355987,51.055948682604665,2.6292205046903043,0.7013873946565322,0.005902516035305974,0.07682783372779668,0.9826078996725556,4.749761957079031,1.9539217311787556,1.9205960444453316
3,12335.333333333334,17443.381482830544,37004,1,0.5055804777861853,0.5533558238636364,0.5646667480382589,37006,849.8376545906067,0.6438876106853996,0.8570270614329247,0.49823856,0.14978878,1.0,0.31666666,0.44166666,0.68333334,0.19999999,10016.724,4.667447926590148,1.1104087,0.31494975,0.02243668,18437.816,0.3875,0.5875,0.5202676,42.42832574648076,2.576567415751093,0.6970727377418462,0.005044772774494015,0.07102656386517664,0.9854561037874564,4.564313895044047,1.838596338212166,1.866328259935712
2,13611.5,13610.5,27222,1,0.49477387315406657,0.48958362032547204,0.4153900146420992,27223,643.3279875516891,0.8265725074933412,0.9798437893323312,0.45656496,0.17743586,1.0,0.19678715,0.3935743,0.8032129,0.26104417,6531.752,5.002618389407592,0.76498175,-0.38678694,0.031483486,12429.068,0.3253012,0.5863454,0.48983166,56.281954297108946,3.110722621446067,0.6592367680206681,0.002809853871054647,0.05300805477523814,0.9861939530300969,4.375160709694009,1.5106362747752449,1.6214784243366211
1,33030.0,0.0,33030,33030,0.4705050333030578,0.5673469194671511,0.5039978027266847,33030,867.4528774023056,0.5516030435823143,0.887306917370388,0.5475637,0.16825306,1.0,0.30088496,0.5132743,0.69911504,0.24778762,10838.3,4.897831955301955,0.6261534,-0.47624946,0.028309094,18086.027,0.41150442,0.65929204,0.5728307,61.14305463219652,3.2432005132305055,0.6539831498648502,0.0026606034690829844,0.05158103788295641,0.9832673135028411,4.2709657886769605,1.4444487595385729,1.5635981100393384
1,22959.0,0.0,22959,22959,0.5023475951696502,0.504203995437519,0.350326538080592,22959,671.0437172651291,0.6407095582065353,0.8146689375908499,0.4648131,0.17239593,1.0,0.17768595,0.45041323,0.822314,0.2479339,5642.6704,5.055790361318957,0.40193957,-0.38159156,0.029720359,10671.645,0.33471075,0.58264464,0.4957536,248.522823630323,6.671383734302392,0.6056111519053119,0.0020302528041647406,0.04505832669068771,0.9347498530911653,4.3627771244392175,2.143156420956248,2.040962518836294
2,18248.0,18247.0,36495,1,0.4965093677216057,0.5682288455610358,0.5568847656165027,36496,1583.5920485258102,0.18288096602336215,0.7848264590601517,0.5563433,0.13142508,1.0,0.3577586,0.5344828,0.64224136,0.15517244,11926.539,4.672759949840154,0.87780124,0.36803508,0.01727255,20304.305,0.46120688,0.6163793,0.57165575,44.72436328790456,2.684859753413823,0.6752217596835663,0.003826159156554819,0.06185595489970888,0.9798935886653879,4.308636562911004,1.4849227435979535,1.600378991540474
9,3935.8888888888887,11128.839366902597,35413,1,0.49166663725185666,0.580777627566148,0.54051208495269,35423,926.50670170784,0.5185588768520571,0.8523647388415759,0.44774446,0.14884272,1.0,0.27403846,0.39423078,0.72596157,0.20673078,7886.1963,4.546926483451823,1.0521668,0.31998158,0.022154154,15860.452,0.33173078,0.53846157,0.47183606,37.63033823974316,2.4551021135370488,0.6988712498896716,0.005584413225971244,0.074728931652816,0.9869044783489799,4.6122293425175735,1.8086760627559841,1.8113957706292307
1,34263.0,0.0,34263,34263,0.5129486663821031,0.5143855069608616,0.5228118896404601,34263,849.8549003601074,0.5961364601022291,0.9312748868371424,0.5011419,0.14066236,1.0,0.2801724,0.4698276,0.7198276,0.18965518,9282.844,4.770190710359279,0.7463789,-0.13306117,0.0197859,17170.625,0.39655173,0.5862069,0.5205085,39.90069724741357,2.4884990825505424,0.6821531188579728,0.003433605225098996,0.05859697283221204,0.9843851927182945,4.434725505647491,1.5682785217923516,1.6735028891063355
3,10922.0,15443.91921329125,32763,1,0.5012443772319385,0.5494727283826267,0.4999694824142461,32766,853.8376541137695,0.5647843896269799,0.9005854382293768,0.49197963,0.16342288,1.0,0.26970956,0.44813278,0.7302904,0.21576765,8805.894,4.886001910767617,0.8501324,-0.12381005,0.02670704,16120.204,0.36514524,0.5809129,0.51841193,49.946468275260266,3.0101631801828748,0.6680610055571676,0.0030370969354507876,0.055109862415458705,0.9855504898202457,4.383843007996093,1.611465194251261,1.688290712742433
